2436.out: !CCSD(T)-F12b total energy          -101.791502061009
2437.out: !CCSD(T)-F12b total energy          -101.791501563290
2438.out: !CCSD(T)-F12b total energy          -101.791504689920
2439.out: !CCSD(T)-F12b total energy          -101.791499194312
2440.out: !CCSD(T)-F12b total energy          -101.791583057632
2441.out: !CCSD(T)-F12b total energy          -101.791585048549
2442.out: !CCSD(T)-F12b total energy          -101.791584701286
2443.out: !CCSD(T)-F12b total energy          -101.791582874139
2444.out: !CCSD(T)-F12b total energy          -101.791582997815
2445.out: !CCSD(T)-F12b total energy          -101.791584666487
2446.out: !CCSD(T)-F12b total energy          -101.791585045391
2447.out: !CCSD(T)-F12b total energy          -101.791582892528
2448.out: !CCSD(T)-F12b total energy          -101.791559916788
2449.out: !CCSD(T)-F12b total energy          -101.791564312146
2450.out: !CCSD(T)-F12b total energy          -101.791562605824
2451.out: !CCSD(T)-F12b total energy          -101.791565617774
2452.out: !CCSD(T)-F12b total energy          -101.791562817085
2453.out: !CCSD(T)-F12b total energy          -101.791564696123
2454.out: !CCSD(T)-F12b total energy          -101.791561668418
2455.out: !CCSD(T)-F12b total energy          -101.791562203630
2456.out: !CCSD(T)-F12b total energy          -101.791562244080
2457.out: !CCSD(T)-F12b total energy          -101.791561928246
2458.out: !CCSD(T)-F12b total energy          -101.791564611674
2459.out: !CCSD(T)-F12b total energy          -101.791562910809
2460.out: !CCSD(T)-F12b total energy          -101.791565549505
2461.out: !CCSD(T)-F12b total energy          -101.791562714953
2462.out: !CCSD(T)-F12b total energy          -101.791564075890
2463.out: !CCSD(T)-F12b total energy          -101.791559895945
2464.out: !CCSD(T)-F12b total energy          -101.791577201862
2465.out: !CCSD(T)-F12b total energy          -101.791581228040
2466.out: !CCSD(T)-F12b total energy          -101.791580757932
2467.out: !CCSD(T)-F12b total energy          -101.791577147749
2468.out: !CCSD(T)-F12b total energy          -101.791577308382
2469.out: !CCSD(T)-F12b total energy          -101.791580690104
2470.out: !CCSD(T)-F12b total energy          -101.791581270146
2471.out: !CCSD(T)-F12b total energy          -101.791577008550
2472.out: !CCSD(T)-F12b total energy          -101.791582563103
2473.out: !CCSD(T)-F12b total energy          -101.791583451678
2474.out: !CCSD(T)-F12b total energy          -101.791583040587
2475.out: !CCSD(T)-F12b total energy          -101.791582448313
2476.out: !CCSD(T)-F12b total energy          -101.791582542815
2477.out: !CCSD(T)-F12b total energy          -101.791583049925
2478.out: !CCSD(T)-F12b total energy          -101.791583419892
2479.out: !CCSD(T)-F12b total energy          -101.791582451291
2480.out: !CCSD(T)-F12b total energy          -101.791563377174
2481.out: !CCSD(T)-F12b total energy          -101.791559921101
2482.out: !CCSD(T)-F12b total energy          -101.791557032549
2483.out: !CCSD(T)-F12b total energy          -101.791567938722
2484.out: !CCSD(T)-F12b total energy          -101.791565102912
2485.out: !CCSD(T)-F12b total energy          -101.791559147447
2486.out: !CCSD(T)-F12b total energy          -101.791557274535
2487.out: !CCSD(T)-F12b total energy          -101.791565687132
2488.out: !CCSD(T)-F12b total energy          -101.791565721191
2489.out: !CCSD(T)-F12b total energy          -101.791557599118
2490.out: !CCSD(T)-F12b total energy          -101.791559041622
2491.out: !CCSD(T)-F12b total energy          -101.791565189557
2492.out: !CCSD(T)-F12b total energy          -101.791567847731
2493.out: !CCSD(T)-F12b total energy          -101.791557223862
2494.out: !CCSD(T)-F12b total energy          -101.791559689520
2495.out: !CCSD(T)-F12b total energy          -101.791563341526
2496.out: !CCSD(T)-F12b total energy          -101.791579583386
2497.out: !CCSD(T)-F12b total energy          -101.791582313668
2498.out: !CCSD(T)-F12b total energy          -101.791581214215
2499.out: !CCSD(T)-F12b total energy          -101.791582467345
2500.out: !CCSD(T)-F12b total energy          -101.791581970620
2501.out: !CCSD(T)-F12b total energy          -101.791580883556
2502.out: !CCSD(T)-F12b total energy          -101.791582121300
2503.out: !CCSD(T)-F12b total energy          -101.791579555736
2504.out: !CCSD(T)-F12b total energy          -101.791579728398
2505.out: !CCSD(T)-F12b total energy          -101.791582131555
2506.out: !CCSD(T)-F12b total energy          -101.791580972906
2507.out: !CCSD(T)-F12b total energy          -101.791581908631
2508.out: !CCSD(T)-F12b total energy          -101.791582516989
2509.out: !CCSD(T)-F12b total energy          -101.791581099303
2510.out: !CCSD(T)-F12b total energy          -101.791582286464
2511.out: !CCSD(T)-F12b total energy          -101.791579400029
2512.out: !CCSD(T)-F12b total energy          -101.791574132638
2513.out: !CCSD(T)-F12b total energy          -101.791575931316
2514.out: !CCSD(T)-F12b total energy          -101.791575361206
2515.out: !CCSD(T)-F12b total energy          -101.791574198058
2516.out: !CCSD(T)-F12b total energy          -101.791574338190
2517.out: !CCSD(T)-F12b total energy          -101.791575373718
2518.out: !CCSD(T)-F12b total energy          -101.791575963742
2519.out: !CCSD(T)-F12b total energy          -101.791574047709
2520.out: !CCSD(T)-F12b total energy          -101.791577768122
2521.out: !CCSD(T)-F12b total energy          -101.791577131060
2522.out: !CCSD(T)-F12b total energy          -101.791577046130
2523.out: !CCSD(T)-F12b total energy          -101.791577320602
2524.out: !CCSD(T)-F12b total energy          -101.791577455841
2525.out: !CCSD(T)-F12b total energy          -101.791576986906
2526.out: !CCSD(T)-F12b total energy          -101.791577136193
2527.out: !CCSD(T)-F12b total energy          -101.791577578446
2528.out: !CCSD(T)-F12b total energy          -101.791537268065
2529.out: !CCSD(T)-F12b total energy          -101.791575792024
2530.out: !CCSD(T)-F12b total energy          -101.791571605729
2531.out: !CCSD(T)-F12b total energy          -101.791541360014
2532.out: !CCSD(T)-F12b total energy          -101.791537797598
2533.out: !CCSD(T)-F12b total energy          -101.791573815558
2534.out: !CCSD(T)-F12b total energy          -101.791573037289
2535.out: !CCSD(T)-F12b total energy          -101.791540304707
2536.out: !CCSD(T)-F12b total energy          -101.791539342261
2537.out: !CCSD(T)-F12b total energy          -101.791573156237
2538.out: !CCSD(T)-F12b total energy          -101.791573849735
2539.out: !CCSD(T)-F12b total energy          -101.791538890754
2540.out: !CCSD(T)-F12b total energy          -101.791540275332
2541.out: !CCSD(T)-F12b total energy          -101.791571580927
2542.out: !CCSD(T)-F12b total energy          -101.791575684507
2543.out: !CCSD(T)-F12b total energy          -101.791538236254
2544.out: !CCSD(T)-F12b total energy          -101.791575284835
2545.out: !CCSD(T)-F12b total energy          -101.791577024408
2546.out: !CCSD(T)-F12b total energy          -101.791574398047
2547.out: !CCSD(T)-F12b total energy          -101.791576640137
2548.out: !CCSD(T)-F12b total energy          -101.791576468303
2549.out: !CCSD(T)-F12b total energy          -101.791574399022
2550.out: !CCSD(T)-F12b total energy          -101.791576502353
2551.out: !CCSD(T)-F12b total energy          -101.791574917194
2552.out: !CCSD(T)-F12b total energy          -101.791575135028
2553.out: !CCSD(T)-F12b total energy          -101.791576553149
2554.out: !CCSD(T)-F12b total energy          -101.791574417143
2555.out: !CCSD(T)-F12b total energy          -101.791576336209
2556.out: !CCSD(T)-F12b total energy          -101.791576722598
2557.out: !CCSD(T)-F12b total energy          -101.791574328358
2558.out: !CCSD(T)-F12b total energy          -101.791576925190
2559.out: !CCSD(T)-F12b total energy          -101.791575013547
2560.out: !CCSD(T)-F12b total energy          -101.791574391046
2561.out: !CCSD(T)-F12b total energy          -101.791575829197
2562.out: !CCSD(T)-F12b total energy          -101.791574294055
2563.out: !CCSD(T)-F12b total energy          -101.791574650390
2564.out: !CCSD(T)-F12b total energy          -101.791574413725
2565.out: !CCSD(T)-F12b total energy          -101.791574369572
2566.out: !CCSD(T)-F12b total energy          -101.791575226815
2567.out: !CCSD(T)-F12b total energy          -101.791574103791
2568.out: !CCSD(T)-F12b total energy          -101.791574276510
2569.out: !CCSD(T)-F12b total energy          -101.791575342557
2570.out: !CCSD(T)-F12b total energy          -101.791574357022
2571.out: !CCSD(T)-F12b total energy          -101.791574322393
2572.out: !CCSD(T)-F12b total energy          -101.791574698960
2573.out: !CCSD(T)-F12b total energy          -101.791574287825
2574.out: !CCSD(T)-F12b total energy          -101.791575689194
2575.out: !CCSD(T)-F12b total energy          -101.791574180339
2576.out: !CCSD(T)-F12b total energy          -101.791553142136
2577.out: !CCSD(T)-F12b total energy          -101.791552456227
2578.out: !CCSD(T)-F12b total energy          -101.791551965092
2579.out: !CCSD(T)-F12b total energy          -101.791553102251
2580.out: !CCSD(T)-F12b total energy          -101.791552729066
2581.out: !CCSD(T)-F12b total energy          -101.791552379682
2582.out: !CCSD(T)-F12b total energy          -101.791551954534
2583.out: !CCSD(T)-F12b total energy          -101.791553427527
2584.out: !CCSD(T)-F12b total energy          -101.791512117455
2585.out: !CCSD(T)-F12b total energy          -101.791514941877
2586.out: !CCSD(T)-F12b total energy          -101.791511692679
2587.out: !CCSD(T)-F12b total energy          -101.791515321505
2588.out: !CCSD(T)-F12b total energy          -101.791488706348
2589.out: !CCSD(T)-F12b total energy          -101.791493650150
2590.out: !CCSD(T)-F12b total energy          -101.791494024337
2591.out: !CCSD(T)-F12b total energy          -101.791493975253
2592.out: !CCSD(T)-F12b total energy          -101.791490668483
2593.out: !CCSD(T)-F12b total energy          -101.791490901507
2594.out: !CCSD(T)-F12b total energy          -101.791496793246
2595.out: !CCSD(T)-F12b total energy          -101.791492028626
2596.out: !CCSD(T)-F12b total energy          -101.791508550856
2597.out: !CCSD(T)-F12b total energy          -101.791512457442
2598.out: !CCSD(T)-F12b total energy          -101.791515195174
2599.out: !CCSD(T)-F12b total energy          -101.791511466335
2600.out: !CCSD(T)-F12b total energy          -101.791508288074
2601.out: !CCSD(T)-F12b total energy          -101.791511874173
2602.out: !CCSD(T)-F12b total energy          -101.791515740270
2603.out: !CCSD(T)-F12b total energy          -101.791511683998
2604.out: !CCSD(T)-F12b total energy          -101.791508646204
2605.out: !CCSD(T)-F12b total energy          -101.791510268350
2606.out: !CCSD(T)-F12b total energy          -101.791512958477
2607.out: !CCSD(T)-F12b total energy          -101.791511619050
2608.out: !CCSD(T)-F12b total energy          -101.791508425131
2609.out: !CCSD(T)-F12b total energy          -101.791509663238
2610.out: !CCSD(T)-F12b total energy          -101.791513536642
2611.out: !CCSD(T)-F12b total energy          -101.791511823429
2612.out: !CCSD(T)-F12b total energy          -101.791504451403
2613.out: !CCSD(T)-F12b total energy          -101.791503350807
2614.out: !CCSD(T)-F12b total energy          -101.791506364817
2615.out: !CCSD(T)-F12b total energy          -101.791507087200
2616.out: !CCSD(T)-F12b total energy          -101.791503936967
2617.out: !CCSD(T)-F12b total energy          -101.791503004659
2618.out: !CCSD(T)-F12b total energy          -101.791506655088
2619.out: !CCSD(T)-F12b total energy          -101.791507545105
2620.out: !CCSD(T)-F12b total energy          -101.791387121170
2621.out: !CCSD(T)-F12b total energy          -101.791399754652
2622.out: !CCSD(T)-F12b total energy          -101.791386493655
2623.out: !CCSD(T)-F12b total energy          -101.791400333796
2624.out: !CCSD(T)-F12b total energy          -101.791585353129
2625.out: !CCSD(T)-F12b total energy          -101.791588203885
2626.out: !CCSD(T)-F12b total energy          -101.791588115073
2627.out: !CCSD(T)-F12b total energy          -101.791585426520
2628.out: !CCSD(T)-F12b total energy          -101.791581936832
2629.out: !CCSD(T)-F12b total energy          -101.791581936836
2630.out: !CCSD(T)-F12b total energy          -101.791584791325
2631.out: !CCSD(T)-F12b total energy          -101.791584791321
2632.out: !CCSD(T)-F12b total energy          -101.791584709356
2633.out: !CCSD(T)-F12b total energy          -101.791584709349
2634.out: !CCSD(T)-F12b total energy          -101.791582024578
2635.out: !CCSD(T)-F12b total energy          -101.791582024571
2636.out: !CCSD(T)-F12b total energy          -101.791584401408
2637.out: !CCSD(T)-F12b total energy          -101.791583464971
2638.out: !CCSD(T)-F12b total energy          -101.791583464969
2639.out: !CCSD(T)-F12b total energy          -101.791584401403
2640.out: !CCSD(T)-F12b total energy          -101.791587254857
2641.out: !CCSD(T)-F12b total energy          -101.791586329218
2642.out: !CCSD(T)-F12b total energy          -101.791586329217
2643.out: !CCSD(T)-F12b total energy          -101.791587254859
2644.out: !CCSD(T)-F12b total energy          -101.791587166749
2645.out: !CCSD(T)-F12b total energy          -101.791586231844
2646.out: !CCSD(T)-F12b total energy          -101.791586231844
2647.out: !CCSD(T)-F12b total energy          -101.791587166749
2648.out: !CCSD(T)-F12b total energy          -101.791584480884
2649.out: !CCSD(T)-F12b total energy          -101.791583556729
2650.out: !CCSD(T)-F12b total energy          -101.791583556731
2651.out: !CCSD(T)-F12b total energy          -101.791584480885
2652.out: !CCSD(T)-F12b total energy          -101.791583089671
2653.out: !CCSD(T)-F12b total energy          -101.791583089673
2654.out: !CCSD(T)-F12b total energy          -101.791585969068
2655.out: !CCSD(T)-F12b total energy          -101.791585969066
2656.out: !CCSD(T)-F12b total energy          -101.791585857701
2657.out: !CCSD(T)-F12b total energy          -101.791585857699
2658.out: !CCSD(T)-F12b total energy          -101.791583197613
2659.out: !CCSD(T)-F12b total energy          -101.791583197614
2660.out: !CCSD(T)-F12b total energy          -101.791570671205
2661.out: !CCSD(T)-F12b total energy          -101.791558766424
2662.out: !CCSD(T)-F12b total energy          -101.791558316372
2663.out: !CCSD(T)-F12b total energy          -101.791575585520
2664.out: !CCSD(T)-F12b total energy          -101.791575841313
2665.out: !CCSD(T)-F12b total energy          -101.791559183421
2666.out: !CCSD(T)-F12b total energy          -101.791557906820
2667.out: !CCSD(T)-F12b total energy          -101.791570503166
2668.out: !CCSD(T)-F12b total energy          -101.791513979490
2669.out: !CCSD(T)-F12b total energy          -101.791491657853
2670.out: !CCSD(T)-F12b total energy          -101.791485143816
2671.out: !CCSD(T)-F12b total energy          -101.791521245740
2672.out: !CCSD(T)-F12b total energy          -101.791521622287
2673.out: !CCSD(T)-F12b total energy          -101.791489791845
2674.out: !CCSD(T)-F12b total energy          -101.791487166229
2675.out: !CCSD(T)-F12b total energy          -101.791513919924
2676.out: !CCSD(T)-F12b total energy          -101.791581711706
2677.out: !CCSD(T)-F12b total energy          -101.791585759526
2678.out: !CCSD(T)-F12b total energy          -101.791588523995
2679.out: !CCSD(T)-F12b total energy          -101.791584670160
2680.out: !CCSD(T)-F12b total energy          -101.791584637412
2681.out: !CCSD(T)-F12b total energy          -101.791588361283
2682.out: !CCSD(T)-F12b total energy          -101.791585910343
2683.out: !CCSD(T)-F12b total energy          -101.791581732514
2684.out: !CCSD(T)-F12b total energy          -101.791566685539
2685.out: !CCSD(T)-F12b total energy          -101.791555462705
2686.out: !CCSD(T)-F12b total energy          -101.791571419900
2687.out: !CCSD(T)-F12b total energy          -101.791558836978
2688.out: !CCSD(T)-F12b total energy          -101.791558290530
2689.out: !CCSD(T)-F12b total energy          -101.791576245064
2690.out: !CCSD(T)-F12b total energy          -101.791555126725
2691.out: !CCSD(T)-F12b total energy          -101.791571714165
2692.out: !CCSD(T)-F12b total energy          -101.791572019023
2693.out: !CCSD(T)-F12b total energy          -101.791556043866
2694.out: !CCSD(T)-F12b total energy          -101.791576430236
2695.out: !CCSD(T)-F12b total energy          -101.791559093381
2696.out: !CCSD(T)-F12b total energy          -101.791558044309
2697.out: !CCSD(T)-F12b total energy          -101.791571326818
2698.out: !CCSD(T)-F12b total energy          -101.791554557297
2699.out: !CCSD(T)-F12b total energy          -101.791566471110
2700.out: !CCSD(T)-F12b total energy          -101.791574813192
2701.out: !CCSD(T)-F12b total energy          -101.791582953065
2702.out: !CCSD(T)-F12b total energy          -101.791585608453
2703.out: !CCSD(T)-F12b total energy          -101.791577944994
2704.out: !CCSD(T)-F12b total energy          -101.791577906238
2705.out: !CCSD(T)-F12b total energy          -101.791585398240
2706.out: !CCSD(T)-F12b total energy          -101.791583161906
2707.out: !CCSD(T)-F12b total energy          -101.791574850486
2708.out: !CCSD(T)-F12b total energy          -101.791581923853
2709.out: !CCSD(T)-F12b total energy          -101.791583444449
2710.out: !CCSD(T)-F12b total energy          -101.791586151727
2711.out: !CCSD(T)-F12b total energy          -101.791584967206
2712.out: !CCSD(T)-F12b total energy          -101.791584902653
2713.out: !CCSD(T)-F12b total energy          -101.791586013016
2714.out: !CCSD(T)-F12b total energy          -101.791583560006
2715.out: !CCSD(T)-F12b total energy          -101.791582027355
2716.out: !CCSD(T)-F12b total energy          -101.791570859503
2717.out: !CCSD(T)-F12b total energy          -101.791551771493
2718.out: !CCSD(T)-F12b total energy          -101.791565121425
2719.out: !CCSD(T)-F12b total energy          -101.791560446640
2720.out: !CCSD(T)-F12b total energy          -101.791559857695
2721.out: !CCSD(T)-F12b total energy          -101.791569991834
2722.out: !CCSD(T)-F12b total energy          -101.791551462888
2723.out: !CCSD(T)-F12b total energy          -101.791575913442
2724.out: !CCSD(T)-F12b total energy          -101.791576223302
2725.out: !CCSD(T)-F12b total energy          -101.791552428116
2726.out: !CCSD(T)-F12b total energy          -101.791570121474
2727.out: !CCSD(T)-F12b total energy          -101.791560647356
2728.out: !CCSD(T)-F12b total energy          -101.791559610584
2729.out: !CCSD(T)-F12b total energy          -101.791565117915
2730.out: !CCSD(T)-F12b total energy          -101.791550914203
2731.out: !CCSD(T)-F12b total energy          -101.791570645666
2732.out: !CCSD(T)-F12b total energy          -101.791577913216
2733.out: !CCSD(T)-F12b total energy          -101.791582695696
2734.out: !CCSD(T)-F12b total energy          -101.791580171400
2735.out: !CCSD(T)-F12b total energy          -101.791583486187
2736.out: !CCSD(T)-F12b total energy          -101.791586097643
2737.out: !CCSD(T)-F12b total energy          -101.791582988543
2738.out: !CCSD(T)-F12b total energy          -101.791585660697
2739.out: !CCSD(T)-F12b total energy          -101.791581063741
2740.out: !CCSD(T)-F12b total energy          -101.791581058247
2741.out: !CCSD(T)-F12b total energy          -101.791585511846
2742.out: !CCSD(T)-F12b total energy          -101.791582901306
2743.out: !CCSD(T)-F12b total energy          -101.791585897009
2744.out: !CCSD(T)-F12b total energy          -101.791583672051
2745.out: !CCSD(T)-F12b total energy          -101.791580234097
2746.out: !CCSD(T)-F12b total energy          -101.791582882149
2747.out: !CCSD(T)-F12b total energy          -101.791577966021
2748.out: !CCSD(T)-F12b total energy          -101.791573145625
2749.out: !CCSD(T)-F12b total energy          -101.791576208582
2750.out: !CCSD(T)-F12b total energy          -101.791578800051
2751.out: !CCSD(T)-F12b total energy          -101.791576452172
2752.out: !CCSD(T)-F12b total energy          -101.791576364862
2753.out: !CCSD(T)-F12b total energy          -101.791578607140
2754.out: !CCSD(T)-F12b total energy          -101.791576417218
2755.out: !CCSD(T)-F12b total energy          -101.791573372906
2756.out: !CCSD(T)-F12b total energy          -101.791586616766
2757.out: !CCSD(T)-F12b total energy          -101.791567800388
2758.out: !CCSD(T)-F12b total energy          -101.791570633094
2759.out: !CCSD(T)-F12b total energy          -101.791589200682
2760.out: !CCSD(T)-F12b total energy          -101.791589301913
2761.out: !CCSD(T)-F12b total energy          -101.791570628084
2762.out: !CCSD(T)-F12b total energy          -101.791567753628
2763.out: !CCSD(T)-F12b total energy          -101.791586514345
2764.out: !CCSD(T)-F12b total energy          -101.791554577497
2765.out: !CCSD(T)-F12b total energy          -101.791576804329
2766.out: !CCSD(T)-F12b total energy          -101.791570038229
2767.out: !CCSD(T)-F12b total energy          -101.791524864488
2768.out: !CCSD(T)-F12b total energy          -101.791522685764
2769.out: !CCSD(T)-F12b total energy          -101.791575464796
2770.out: !CCSD(T)-F12b total energy          -101.791576923022
2771.out: !CCSD(T)-F12b total energy          -101.791559569173
2772.out: !CCSD(T)-F12b total energy          -101.791559670127
2773.out: !CCSD(T)-F12b total energy          -101.791577145163
2774.out: !CCSD(T)-F12b total energy          -101.791575274414
2775.out: !CCSD(T)-F12b total energy          -101.791525346954
2776.out: !CCSD(T)-F12b total energy          -101.791522172740
2777.out: !CCSD(T)-F12b total energy          -101.791570281642
2778.out: !CCSD(T)-F12b total energy          -101.791576605524
2779.out: !CCSD(T)-F12b total energy          -101.791554576873
2780.out: !CCSD(T)-F12b total energy          -101.791583097691
2781.out: !CCSD(T)-F12b total energy          -101.791586899179
2782.out: !CCSD(T)-F12b total energy          -101.791564036661
2783.out: !CCSD(T)-F12b total energy          -101.791568330703
2784.out: !CCSD(T)-F12b total energy          -101.791571075968
2785.out: !CCSD(T)-F12b total energy          -101.791566975071
2786.out: !CCSD(T)-F12b total energy          -101.791589398129
2787.out: !CCSD(T)-F12b total energy          -101.791585791158
2788.out: !CCSD(T)-F12b total energy          -101.791585946211
2789.out: !CCSD(T)-F12b total energy          -101.791589424538
2790.out: !CCSD(T)-F12b total energy          -101.791567028527
2791.out: !CCSD(T)-F12b total energy          -101.791570997819
2792.out: !CCSD(T)-F12b total energy          -101.791568359831
2793.out: !CCSD(T)-F12b total energy          -101.791563935696
2794.out: !CCSD(T)-F12b total energy          -101.791586875872
2795.out: !CCSD(T)-F12b total energy          -101.791582944139
2796.out: !CCSD(T)-F12b total energy          -101.791582923747
2797.out: !CCSD(T)-F12b total energy          -101.791584972632
2798.out: !CCSD(T)-F12b total energy          -101.791564626208
2799.out: !CCSD(T)-F12b total energy          -101.791565635863
2800.out: !CCSD(T)-F12b total energy          -101.791568296761
2801.out: !CCSD(T)-F12b total energy          -101.791567681526
2802.out: !CCSD(T)-F12b total energy          -101.791587424063
2803.out: !CCSD(T)-F12b total energy          -101.791585687601
2804.out: !CCSD(T)-F12b total energy          -101.791585820977
2805.out: !CCSD(T)-F12b total energy          -101.791587469227
2806.out: !CCSD(T)-F12b total energy          -101.791567675601
2807.out: !CCSD(T)-F12b total energy          -101.791568265302
2808.out: !CCSD(T)-F12b total energy          -101.791565598389
2809.out: !CCSD(T)-F12b total energy          -101.791564644170
2810.out: !CCSD(T)-F12b total energy          -101.791584927968
2811.out: !CCSD(T)-F12b total energy          -101.791582834119
2812.out: !CCSD(T)-F12b total energy          -101.791571295906
2813.out: !CCSD(T)-F12b total energy          -101.791534250472
2814.out: !CCSD(T)-F12b total energy          -101.791536192156
2815.out: !CCSD(T)-F12b total energy          -101.791573916277
2816.out: !CCSD(T)-F12b total energy          -101.791573893073
2817.out: !CCSD(T)-F12b total energy          -101.791537133027
2818.out: !CCSD(T)-F12b total energy          -101.791533199362
2819.out: !CCSD(T)-F12b total energy          -101.791571310019
2820.out: !CCSD(T)-F12b total energy          -101.791561119780
2821.out: !CCSD(T)-F12b total energy          -101.791561605661
2822.out: !CCSD(T)-F12b total energy          -101.791564700622
2823.out: !CCSD(T)-F12b total energy          -101.791563718904
2824.out: !CCSD(T)-F12b total energy          -101.791563680604
2825.out: !CCSD(T)-F12b total energy          -101.791564568060
2826.out: !CCSD(T)-F12b total energy          -101.791561721595
2827.out: !CCSD(T)-F12b total energy          -101.791561142574
2828.out: !CCSD(T)-F12b total energy          -101.791545810046
2829.out: !CCSD(T)-F12b total energy          -101.791535162341
2830.out: !CCSD(T)-F12b total energy          -101.791547553694
2831.out: !CCSD(T)-F12b total energy          -101.791534387574
2832.out: !CCSD(T)-F12b total energy          -101.791534196149
2833.out: !CCSD(T)-F12b total energy          -101.791552700675
2834.out: !CCSD(T)-F12b total energy          -101.791534450343
2835.out: !CCSD(T)-F12b total energy          -101.791550480170
2836.out: !CCSD(T)-F12b total energy          -101.791550778441
2837.out: !CCSD(T)-F12b total energy          -101.791535378810
2838.out: !CCSD(T)-F12b total energy          -101.791552924835
2839.out: !CCSD(T)-F12b total energy          -101.791535004442
2840.out: !CCSD(T)-F12b total energy          -101.791533584338
2841.out: !CCSD(T)-F12b total energy          -101.791547417249
2842.out: !CCSD(T)-F12b total energy          -101.791534242440
2843.out: !CCSD(T)-F12b total energy          -101.791545598259
2844.out: !CCSD(T)-F12b total energy          -101.791556514574
2845.out: !CCSD(T)-F12b total energy          -101.791562488810
2846.out: !CCSD(T)-F12b total energy          -101.791558925607
2847.out: !CCSD(T)-F12b total energy          -101.791561051798
2848.out: !CCSD(T)-F12b total energy          -101.791564072014
2849.out: !CCSD(T)-F12b total energy          -101.791562114557
2850.out: !CCSD(T)-F12b total energy          -101.791564985455
2851.out: !CCSD(T)-F12b total energy          -101.791559239780
2852.out: !CCSD(T)-F12b total energy          -101.791559238269
2853.out: !CCSD(T)-F12b total energy          -101.791564890330
2854.out: !CCSD(T)-F12b total energy          -101.791562052661
2855.out: !CCSD(T)-F12b total energy          -101.791563853138
2856.out: !CCSD(T)-F12b total energy          -101.791561255831
2857.out: !CCSD(T)-F12b total energy          -101.791558976101
2858.out: !CCSD(T)-F12b total energy          -101.791562573695
2859.out: !CCSD(T)-F12b total energy          -101.791556502318
2860.out: !CCSD(T)-F12b total energy          -101.791557315267
2861.out: !CCSD(T)-F12b total energy          -101.791559582769
2862.out: !CCSD(T)-F12b total energy          -101.791558553939
2863.out: !CCSD(T)-F12b total energy          -101.791559323023
2864.out: !CCSD(T)-F12b total energy          -101.791562281994
2865.out: !CCSD(T)-F12b total energy          -101.791561826958
2866.out: !CCSD(T)-F12b total energy          -101.791562035468
2867.out: !CCSD(T)-F12b total energy          -101.791560117001
2868.out: !CCSD(T)-F12b total energy          -101.791560094257
2869.out: !CCSD(T)-F12b total energy          -101.791561948925
2870.out: !CCSD(T)-F12b total energy          -101.791561731884
2871.out: !CCSD(T)-F12b total energy          -101.791562093342
2872.out: !CCSD(T)-F12b total energy          -101.791559489872
2873.out: !CCSD(T)-F12b total energy          -101.791558684195
2874.out: !CCSD(T)-F12b total energy          -101.791559643522
2875.out: !CCSD(T)-F12b total energy          -101.791557379448
2876.out: !CCSD(T)-F12b total energy          -101.791562614820
2877.out: !CCSD(T)-F12b total energy          -101.791543335388
2878.out: !CCSD(T)-F12b total energy          -101.791562640528
2879.out: !CCSD(T)-F12b total energy          -101.791544281932
2880.out: !CCSD(T)-F12b total energy          -101.791547356599
2881.out: !CCSD(T)-F12b total energy          -101.791565470430
2882.out: !CCSD(T)-F12b total energy          -101.791545923946
2883.out: !CCSD(T)-F12b total energy          -101.791564940112
2884.out: !CCSD(T)-F12b total energy          -101.791565098760
2885.out: !CCSD(T)-F12b total energy          -101.791545962075
2886.out: !CCSD(T)-F12b total energy          -101.791565526218
2887.out: !CCSD(T)-F12b total energy          -101.791547309996
2888.out: !CCSD(T)-F12b total energy          -101.791544275380
2889.out: !CCSD(T)-F12b total energy          -101.791562582503
2890.out: !CCSD(T)-F12b total energy          -101.791543245600
2891.out: !CCSD(T)-F12b total energy          -101.791562454730
2892.out: !CCSD(T)-F12b total energy          -101.791487200938
2893.out: !CCSD(T)-F12b total energy          -101.791491529946
2894.out: !CCSD(T)-F12b total energy          -101.791491504328
2895.out: !CCSD(T)-F12b total energy          -101.791492898376
2896.out: !CCSD(T)-F12b total energy          -101.791489559967
2897.out: !CCSD(T)-F12b total energy          -101.791494692152
2898.out: !CCSD(T)-F12b total energy          -101.791488322985
2899.out: !CCSD(T)-F12b total energy          -101.791490522479
2900.out: !CCSD(T)-F12b total energy          -101.791514494687
2901.out: !CCSD(T)-F12b total energy          -101.791522555591
2902.out: !CCSD(T)-F12b total energy          -101.791520067322
2903.out: !CCSD(T)-F12b total energy          -101.791517048960
2904.out: !CCSD(T)-F12b total energy          -101.791507067854
2905.out: !CCSD(T)-F12b total energy          -101.791481253918
2906.out: !CCSD(T)-F12b total energy          -101.791484715514
2907.out: !CCSD(T)-F12b total energy          -101.791517253280
2908.out: !CCSD(T)-F12b total energy          -101.791515068495
2909.out: !CCSD(T)-F12b total energy          -101.791484461968
2910.out: !CCSD(T)-F12b total energy          -101.791481556193
2911.out: !CCSD(T)-F12b total energy          -101.791509461951
2912.out: !CCSD(T)-F12b total energy          -101.791508846325
2913.out: !CCSD(T)-F12b total energy          -101.791516897435
2914.out: !CCSD(T)-F12b total energy          -101.791524830450
2915.out: !CCSD(T)-F12b total energy          -101.791517077961
2916.out: !CCSD(T)-F12b total energy          -101.791514582748
2917.out: !CCSD(T)-F12b total energy          -101.791522309964
